"WEBjve href","NBa7we src","d4r55","RfnDt","RfnDt 2","rsqaWe","DU9Pgb","wiI7pd","w8nwRe","dSlJg src","Hzvxle","pkWtMe","dSlJg src 2","znYl0","znYl0 2"
"https://www.google.com/maps/contrib/114310237759269668751/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5JrAnKF2wMH6hprKjPGV0gCIokMDF5wdzMbaQJ=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Bia Melo","Local Guide","· 40 reseñas","Hace 9 meses","Nueva","(Traducción de Google) Muy mal, tardó más de 15 días en llegar, viajé sin la funda y volví con la maleta toda rayada. Fue horrible…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/118185183040188315482/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCn4uBDPJpiALrUuhzUsKxGzAWHwSxn1xAYB9oCm6A=w36-h36-p-c0x00000000-rp-mo-br100","Rosana Duarte","Local Guide","7 reseñas","Hace un año","Nueva","(Traducción de Google) Estoy completamente decepcionado con este producto, muy caro, tiré mi dinero, no sirve para nada, además, no dura ni un mes, se acabó antes, sin exactamente ningún resultado. No lo recomiendo de ninguna manera y…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/101065552993499261324/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5niuaQYdme384LnfI-s_6PaT5P7xB79oPGWWY6=w36-h36-p-c0x00000000-rp-mo-br100","Luciano Goncalves Valente","Local Guide","4 reseñas","Hace 7 meses","Nueva","(Traducción de Google) Su revendedor en MercadoLibre, DANIEL LUIZ DE SOUZA MELLO, REALIZÓ AMENAZAS POR MOTIVO INJUSTIFICADO, POR CANCELAR LA COMPRA Y TODAVÍA HACE ESCÁNDALO A LA EMPRESA…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/108921767775030613583/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4EyhwjodjSOJAIgn7XVHqKcv3CGNN78P8gb012=w36-h36-p-c0x00000000-rp-mo-br100","Raquel Hoffmann","Local Guide","2 reseñas","Hace un año","Nueva","(Traducción de Google) Terrible, compré el producto minutos después desistí de la compra le envié un mensaje al vendedor a pesar de que envió el producto estoy tratando de devolverlo no responde. ¡Son de muy mal carácter! Necesito un codigo…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/117672527361824097656/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp75fVPXwZOIfUGmo46DzO3g_K-hwlkaxuLWs5kt=w36-h36-p-c0x00000000-rp-mo-br100","claudia pedrolo","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Declinando...yo confie en la tienda, compre el.producto...el producto llego a casa y yo no estaba porque estaba resolviendo un problema con una enfermedad en la familia..cuando llego ya lo abrí para poder evaluarla…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/116988183084470169524/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkwS7JS2rnHGsUr3CM3pj36kx8G9qF6fKtoAsEMdg=w36-h36-p-c0x00000000-rp-mo-br100","Junqueira","Local Guide","2 reseñas","Hace un año","Nueva","(Traducción de Google) El producto es bueno. Pero el vendedor es horrible, no entrega a tiempo, mal servicio, tuve que luchar para conseguir mi producto…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/115769460838529871314/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnsGhqwXkK4E4XOkWP5glXZAzqg-27Tz0i7xELu8QQ=w36-h36-p-c0x00000000-rp-mo-br100","Nathalia Müller","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Mala experiencia.
No entrega a tiempo, les pide que lo ayuden con el seguimiento, están en el mensaje automático que le indica que use el código. Usas el código y no puedes…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/109699870275656973318/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClHlPW8dc7IzmSUktCEujL2Dav4Y-AYzsjgSDkMfA=w36-h36-p-c0x00000000-rp-mo-ba4-br100","JAEQUISON KLABUNDE","Local Guide","· 34 reseñas","Hace un año","Nueva","(Traducción de Google) La peor experiencia que he tenido con Marktplace. No se lo recomiendo a nadie. Plataforma con errores: envía el producto y dice que llega tarde, cancela su envío cuando el producto está en tránsito dentro del plazo,…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","12","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/107094648006944110316/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5kn50g4bjiCCf0qh_kVr5q7NggshLaZmzuPXNi=w36-h36-p-c0x00000000-rp-mo-ba4-br100","Gustavo Pinto","Local Guide","· 75 reseñas","Hace un año","Nueva","(Traducción de Google) Retrasaron mi entrega sin siquiera darme una respuesta, así que presenté una denuncia. Luego cancelaron mi compra y dijeron que fui yo quien la canceló (tengo el historial), MENTIRA. De todos modos, he estado tratando…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/113859442584985022446/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7pMImJ7NtT46NIIsBxCaWM11s-yZQ_ymn7uvJq=w36-h36-p-c0x00000000-rp-mo-br100","Andrey Andrade","Local Guide","13 reseñas","Hace 8 meses","Nueva","(Traducción de Google) ¡NUNCA compre de estos aficionados! No entregan el producto! Pésimo servicio al cliente!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/109455994921105946216/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7lYs49SlXY3zMM59E_C2NwC74lzfcQzrE4iu5F=w36-h36-p-c0x00000000-rp-mo-br100","Margarete Araujo","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) La entrega tardó mucho, ubicar el paquete fue difícil y pusieron mi entrega a mi nombre y yo puse quien lo recogería era mi hijo (estaba a su nombre y lo pusieron en el mío), ñ sería un problema si este foce mi…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/114115317374675285622/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClCqBXXrn02536A5eZNyM0cUCuZjzesioL-N6x0=w36-h36-p-c0x00000000-rp-mo-br100","Eliana Eid","Local Guide","7 reseñas","Hace un año","Nueva","(Traducción de Google) Mi compra a través de olist fue la peor que he hecho hasta ahora, pedí clips en un paquete pequeño con 50 unidades y me enviaron el grande. Me comuniqué con el vendedor solicitando el cambio, ya que no fue mi error,…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/109989700097753961728/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmzPi5Xu1DCffXeIziUph9ibyKIUrEKtPTl_AE=w36-h36-p-c0x00000000-rp-mo-br100","Claudio Azevedo","Local Guide","4 reseñas","Hace un año","Nueva","(Traducción de Google) Compré un kit y solo recibí la cuchara y el dosificador, no recibí el macerador! Ya reclamé, envié las fotos como lo pedí y me están mandando un mensaje como si hubiera recibido todos los productos. ¡No conseguí todo!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/117340678384511779421/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7erXy4FFgtfE-FGQezFBo1_E2xDkfiNDsMTwO9=w36-h36-p-c0x00000000-rp-mo-br100","Rosearthur Moreira","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) ¡Decepcionado! Compré 3 kits, cada uno con 2 lavadoras que se suponía que tenían 5 kg, pero 2 venían con 4,8 kg, una con 5 kg, una con 4,9 kg, una con 5,1 kg y la otra con 5,3 kg. Normalización muy por fuera de lo que…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","3","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/111504442695714761551/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCl0cruDrmCSLmM3ATSalEY-2eHM5klE_bwWwChf=w36-h36-p-c0x00000000-rp-mo-br100","Ldf turismo","Local Guide","9 reseñas","Hace un año","Nueva","(Traducción de Google) compre una plancha despues de pasado el plazo de entrega me puse en contacto tuvieron que tratar con el transportista ya llevo 15 dias con una plancha mal por culpa de estos incompetentes no tienen respeto por el…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/107817719892948815925/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmdyYBZ6PTTzv3g2YlEklGjxwE9GJIkJGbVVje7pFw=w36-h36-p-c0x00000000-rp-mo-br100","Mary Lima","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Malo. No te recomiendo comprar una cosa te mandan otra. Estoy muy insatisfecho con mi compra porque compré un producto que venía con un estampado floral. Ir a recibir otro producto con. Estampas de vacas decepcionadas…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/104840419657194351921/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCknRM2JBgrpwBrZX1BkRol_CF7m72exVP5uJ_6Ko14=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Sirlandia Soares","Local Guide","· 22 reseñas","Hace un año","Nueva","(Traducción de Google) Horrible.
Compré dos productos a través de Americanas y me lo enviaron por el mismo tracking y ayer 08.11.21 recibí solo uno. Pero en el sitio web de Americanas dice que…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/107546684898703703953/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp6GxG8renAiol2UHP_IcK0IyOycaVUGwzFQTkiE=w36-h36-p-c0x00000000-rp-mo-ba3-br100","gabriela silva","Local Guide","· 34 reseñas","Hace un año","Nueva","(Traducción de Google) Los ajustes tambalean, y no aprietan... El material del tubo es bueno, buen acabado pero todo tambalea de una pieza a otra... Ya veo que voy a tener que comprar otro en Unos pocos meses…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/117903601974429483453/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5WYG0UdW7TF6nqnolGIH-8Z3RKjt_zzZ3M4wtY=w36-h36-p-c0x00000000-rp-mo-br100","Alcione Buch","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Pésimo, no entregaron el día, y cuando dieron a luz, lloraron en la terraza, y ni se llevaron las campanas a casa, mi mamá se fue temprano, y lo vio tirado afuera, y si lo habían robado. , este barrio es peligroso,…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/112065210903291489467/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmqMaI4qkoRRornHiKasQT691kSigUfxlMnhoLAsH8=w36-h36-p-c0x00000000-rp-mo-br100","Leilane Felix","Local Guide","3 reseñas","Hace un año","Nueva","(Traducción de Google) Realicé una compra para Casas Bahia
El producto llegó tarde, todavía salió mal, un producto no tiene nada que ver con lo que se compró.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/117475044955174490726/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClieZgqrBQTpNxoW07wuxltP536xX7xTTlFaU9Gfg=w36-h36-p-c0x00000000-rp-mo-br100","Marciano Luciano","Local Guide","8 reseñas","Hace un año","Nueva","(Traducción de Google) Decepcionado, molesto. Dicen que te envían las herramientas para que cambies tú mismo la batería y resulta que las herramientas están muy mal y no encajan. Tuve que llevar a un técnico para que lo hiciera y terminé…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","4","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/113967766473657889278/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5lGX-j3cgLGtKNJXUF36IpXyG13jZ4frm_GyoD=w36-h36-p-c0x00000000-rp-mo-br100","Teka Moraes","Local Guide","1 reseña","Hace un año","Nueva","(Traducción de Google) Malo 😠
Compré un oxímetro y la caja arrugada me llegó defectuosa, pedí el cambio me pidieron que se lo enviara a ellos que me iban a enviar otro, pero será hace un me…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","3","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/102658543207438304943/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmJQTTGZ0QkIvokMcLKiLG8JWRxR-jbxfCVk6mg=w36-h36-p-c0x00000000-rp-mo-ba2-br100","Johnatan Gerônimo","Local Guide","· 10 reseñas","Hace un año","Nueva","(Traducción de Google) Precio asequible, la entrega tardó 8 días, los productos son de mala calidad, la funda (cubierta) no encaja completamente en el celular, así que tengo que quitarla para cargar el teléfono ...…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/115761978000710325188/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnMpirX0xD7SumEYL0DvO4DyUZVRGi-ZSR4FZSr=w36-h36-p-c0x00000000-rp-mo-br100","Sol Fernandes","Local Guide","8 reseñas","Hace un año","Nueva","(Traducción de Google) Horrible!!!: no le hacen caso al cliente. No responde preguntas. Pedí un color y me llegó otro. Ya no te compro. Si no pueden prestar atención al cliente, no tendrán mis elogios. ¡Horrible experiencia! Nunca más…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/118056049102117164099/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7Duyjm8TEkEX83mEf1ZIPQeBxmKHmtAIZsYM0B=w36-h36-p-c0x00000000-rp-mo-br100","FLUCIANO46","Local Guide","2 reseñas","Hace un año","Nueva","(Traducción de Google) Compré dos productos en Ponto Frio el 15.06.2021, con compromiso de entrega antes del 24.06.2021 y hasta hoy no he recibido nada. Traté de verificar el ""estado"" de la compra y todavía dice ""¡Su pago ha sido aprobado!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/108069407444271601321/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmKi5XzE70p4_S5m0KN-YTiBfi-J6bFU0dxBDqM=w36-h36-p-c0x00000000-rp-mo-br100","Calixto Informatica","Local Guide","1 reseña","Hace 5 meses","Nueva","(Traducción de Google) Tuve problemas dos veces con la entrega, no lo recomiendo…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
